lncRNA,Disease,PubMed ID
TMPO,Cholangiocarcinoma,35040749
THAP9-AS1,Esophageal Squamous Cell Carcinoma,33854048
TMPO-AS1,Glioma,33262650
TMPO-AS1,"Carcinoma, Hepatocellular",32462698
TMPO-AS1,Ovarian Neoplasms,32692467
TMPO-AS1,Urinary Bladder Neoplasms,32964962
TMPO-AS1,Urinary Bladder Neoplasms,32087328
TMPO-AS1,Urinary Bladder Neoplasms,33816295
TMPO-AS1,Osteosarcoma,31680323
TMPO-AS1,Osteosarcoma,33215415
TMPO-AS1,Uterine Cervical Neoplasms,32184662
TMPO-AS1,Nasopharyngeal carcinoma,33488123
TMPO-AS1,gallbladder carcinoma,34777589
TMPO-AS1,Thyroid Neoplasms,32669970
TMPO-AS1,Adenocarcinoma of Lung,33293866
TMPO-AS1,Adenocarcinoma of Lung,32062549
TMPO-AS1,Retinoblastoma,32139259
TMPO-AS1,Endometrial Neoplasms,35712514
TMPO-AS1,Pancreatic Carcinoma,33664819
TMPO-AS1,Polycystic Ovary Syndrome,34330309
TMPO-AS1,lung carcinoma,33685293
TINCR,Breast Neoplasms,33446634
TINCR,"Carcinoma, Non-Small-Cell Lung",31500623
THORLNC,Breast Neoplasms,36329124
TILR,Lung Neoplasms,36522487
THUMPD3-AS1,"Carcinoma, Non-Small-Cell Lung",31819483
THUMPD3-AS1,Osteoarthritis,34509934
THRIL,Osteosarcoma,32021260
THRIL,"Arthritis, Rheumatoid",34733920
THORLNC,"Carcinoma, Non-Small-Cell Lung",34868966
TINCR,Colorectal Neoplasms,30521471
THORLNC,Colonic Neoplasms,31452739
THORLNC,"Carcinoma, Renal Cell",29752937
THORLNC,"Carcinoma, Hepatocellular",30098425
THORLNC,Ovarian Neoplasms,32552789
THORLNC,Osteosarcoma,31169973
THORLNC,Glioma,31727877
THORLNC,Endometrial Neoplasms,36175594
THEMIS2-211,"Carcinoma, Hepatocellular",35224785
TINCR,Melanoma,34542165
TINCR,Breast Neoplasms,33654432
TINCR,Urinary Bladder,32622721
TINCR,Diabetes Mellitus,35362387
TINCR,"Carcinoma, Hepatocellular",31233763
TINCR,"Carcinoma, Hepatocellular",34980201
TINCR,"Carcinoma, Hepatocellular",36157234
TINCR,Urinary Bladder Neoplasms,33000269
TINCR,Urinary Bladder Neoplasms,32650766
TINCR,Squamous Cell Carcinoma of Head and Neck,30720068
TINCR,Squamous Cell Carcinoma of Head and Neck,33732637
TINCR,Osteosarcoma,32547199
TINCR,Nasopharyngeal carcinoma,33067266
TINCR,Adenocarcinoma of Lung,31497197
TINCR,Squamous Cell Carcinoma of Head and Neck,34187411
TINCR,ovarian carcinoma,32765074
TINCR,Melanoma,33586907
TINCR,Liver Neoplasms,36385098
TINCR,Cardiomegaly,34732848
TINCR,Polycystic Ovary Syndrome,34967266
OIP5-AS1,Colonic Neoplasms,34021273
SNHG16,Urinary Bladder Neoplasms,32207096
MCM3AP-AS1,"Carcinoma, Endometrioid",34256796
NONHSAT159216.1,Behcet Syndrome,35416950
MIR100HG,Colorectal Neoplasms,35279145
MIR100HG,Urinary Bladder Neoplasms,35127818
MIR100HG,Osteosarcoma,30551532
MIR100HG,Colorectal Neoplasms,31814848
MIR100HG,Triple Negative Breast Neoplasms,33088216
MINCR,"Carcinoma, Non-Small-Cell Lung",31481083
MINCR,"Carcinoma, Non-Small-Cell Lung",30528230
MIR100HG,Stomach Neoplasms,30886062
MINCR,Colonic Neoplasms,32535381
NEAT1,"Carcinoma, Non-Small-Cell Lung",29095526
MIR124-1HG,Colorectal Neoplasms,32239427
MIR124-1HG,"Carcinoma, Hepatocellular",33062024
NEAT1,Adenocarcinoma of Lung,29788922
MIR124-1HG,Glioma,31788110
MIR124-1HG,Prostatic Neoplasms,29887969
NEAT1,Cholangiocarcinoma,28810932
MBNL1-AS1,"Carcinoma, Non-Small-Cell Lung",32092823
MILIP,"Carcinoma, Hepatocellular",33336731
MILIP,Ovarian Neoplasms,34035482
MILIP,Urinary Bladder Neoplasms,33238264
NEAT1,Alzheimer Disease,31250578
MILIP,Urinary Bladder Neoplasms,33400245
MILIP,"Leukemia, Myeloid, Acute",36229729
MILIP,Glioblastoma,33911899
MILIP,Adenocarcinoma of Lung,31211984
MILIP,Adenocarcinoma of Lung,35275356
NEAT1,Alzheimer Disease,34540002
MILIP,Colorectal Neoplasms,33093810
MINCR,Osteoarthritis,35848848
MILIP,Stomach Neoplasms,32079456
MINCR,Squamous Cell Carcinoma of Head and Neck,30777615
MINCR,Osteosarcoma,35767742
MINCR,Glioma,32333234
MIR4713HG,Squamous Cell Carcinoma of Head and Neck,33760127
MINCR,Liver Neoplasms,32521894
MILIP,Breast Neoplasms,33367930
MILIP,Colorectal Neoplasms,30348529
MILIP,Breast Neoplasms,33165437
MILIP,Breast Neoplasms,33989902
MILIP,Breast Neoplasms,35653827
MIR497HG,Colorectal Neoplasms,35652208
MILIP,Esophageal Squamous Cell Carcinoma,32801913
MIR137HG,Stomach Neoplasms,35733138
MIR155HG,Melanoma,34225636
MIR17HG,Colorectal Neoplasms,31409641
NEAT1,Glioma,30053878
MIR200CHG,Breast Neoplasms,34272387
MIR194-2HG,Liver Neoplasms,33116574
MIR17HG,Colorectal Neoplasms,34145399
MIR205HG,Myocardial Reperfusion Injury,33916875
MIR17HG,Colonic Neoplasms,35116852
MIR17HG,Parkinson Disease,35137671
MIR17HG,Glioma,30691465
NEAT1,Glioma,30480816
NEAT1,Glioma,32803763
NEAT1,Glioma,32454145
NEAT1,Glioma,31933377
NEAT1,Uterine Cervical Neoplasms,34779493
NEAT1,Pancreatic Neoplasms,32064164
NEAT1,Uterine Cervical Neoplasms,30096244
MIR205HG,Esophageal Squamous Cell Carcinoma,33376358
NONHSAT024276,"Carcinoma, Hepatocellular",36529521
MIR205HG,Osteosarcoma,33949284
NONHSAT024778,Chordoma,33767589
NONHSAT028712,Breast Neoplasms,31892853
MIR205HG,Uterine Cervical Neoplasms,31023531
NEAT1,pancreatic ductal adenocarcinoma,34405022
MIR205HG,Melanoma,33535182
NEAT1,Uterine Cervical Neoplasms,30932200
MIR205HG,esophageal carcinoma,34821009
NEAT1,Uterine Cervical Neoplasms,32368085
MIR205HG,lung squamous cell carcinoma,32513149
MIR205HG,Hepatoblastoma,34996511
NEAT1,Glioma,33393590
NEAT1,Glioma,33982764
NEAT1,Glioblastoma,29138341
NEAT1,Multiple Myeloma,30338809
MIR155HG,Ovarian Neoplasms,34539833
MIR155HG,Pancreatic Neoplasms,31161625
MIR155HG,Squamous Cell Carcinoma of Head and Neck,31081043
NEAT1,Multiple Myeloma,31731055
NONHSAT113026,"Carcinoma, Renal Cell",31545257
MIR155HG,"Carcinoma, Renal Cell",31889587
MIR155HG,Melanoma,35182814
NONHSAT114552,Chordoma,34721048
MIR155HG,"Carcinoma, Non-Small-Cell Lung",32432745
NONHSAT105177,pancreatic ductal adenocarcinoma,30237397
NEAT1,Nasopharyngeal carcinoma,30900419
NEAT1,Glioma,34263426
NONHSAT070806,Urinary Bladder Neoplasms,36507479
NONHSAT076754,"Carcinoma, Ovarian Epithelial",31205552
NONHSAT079852.2,Glioblastoma,34307121
MIR17HG,Retinoblastoma,35253975
NEAT1,Glioma,35123484
MIR503HG,Vascular Diseases,33703914
MILIP,Prostatic Neoplasms,35992831
MILIP,"Carcinoma, Renal Cell",36028903
MIAT,Uterine Cervical Neoplasms,32239132
MT-CO2,Pulmonary Arterial Hypertension,32803651
NEAT1,"Carcinoma, Non-Small-Cell Lung",32380843
MIAT,Uterine Cervical Neoplasms,32549789
MATN1-AS1,Osteosarcoma,34542816
MIR503HG,Triple Negative Breast Neoplasms,31062436
NEAT1,Sepsis,32414769
MIR503HG,Triple Negative Breast Neoplasms,33869743
MIAT,Glioma,36352177
MBI‑52,Liver Cirrhosis,34850963
MIR503HG,Urinary Bladder Neoplasms,30672010
MIAT,Atherosclerosis,30755588
MIAT,Atherosclerosis,34137063
MATN1-AS1,Glioma,31667976
MATN1-AS1,Glioblastoma,32042800
MAPT-AS1,Breast Neoplasms,35571636
NEAT1,"Lymphoma, Large B-Cell, Diffuse",35352617
NEAT1,stomach carcinoma,33982777
circRHOT1,Pancreatic Neoplasms,32697386
NEAT1,"Lymphoma, Large B-Cell, Diffuse",32206038
MAT2B,"Carcinoma, Non-Small-Cell Lung",34288814
MIAT,"Leukemia, Myeloid, Acute",31698307
NEAT1,Sepsis,32855700
NEAT1,Sepsis,32724027
NEAT1,Hepatoblastoma,35300348
NEAT1,Neuroblastoma,32693640
NEAT1,capillary hemangioma,32945470
NEAT1,Hodgkin Disease,32572888
MBNL1-AS1,Prostatic Neoplasms,33648424
MIAT,"Thyroid Cancer, Papillary",31372094
MIAT,"Carcinoma, Non-Small-Cell Lung",32345777
MBNL1-AS1,Urinary Bladder Neoplasms,31769229
MIR503HG,Ovarian Neoplasms,35771155
NEAT1,capillary hemangioma,35182329
NEAT1,Laryngeal Neoplasms,31364125
MIR503HG,Colonic Neoplasms,32738347
MIR503HG,Colorectal Neoplasms,35567714
NEAT1,Endometriosis,35094286
NEAT1,"Arthritis, Rheumatoid",32983133
NEAT1,"Arthritis, Rheumatoid",36050752
MIAT,Thyroid Neoplasms,34811354
MBNL1-AS1,Breast Neoplasms,35112997
MBNL1-AS1,Prostatic Neoplasms,36497267
MIAT,"Thyroid Cancer, Papillary",31404776
MAPKAPK5-AS1,"Carcinoma, Non-Small-Cell Lung",36445573
MILIP,gastric adenocarcinoma,34591387
NEAT1,Thyroid Neoplasms,32336952
NEAT1,Prostatic Neoplasms,35237319
MT1JP,Breast Neoplasms,32039825
MIF-AS1,Breast Neoplasms,31097355
MT1JP,"Carcinoma, Hepatocellular",32943929
MIF-AS1,Ovarian Neoplasms,32196575
MIAT,Stomach Neoplasms,33154765
MIAT,Breast Neoplasms,29345338
MIAT,"Carcinoma, Non-Small-Cell Lung",32556677
NEAT1,Prostatic Neoplasms,34459124
MANCR,Stomach Neoplasms,31807188
MILIP,Breast Neoplasms,31002134
MILIP,"Carcinoma, Non-Small-Cell Lung",30599080
MILIP,bladder urothelial carcinoma,33377647
MANCR,Squamous Cell Carcinoma of Head and Neck,35873456
MT1JP,"Carcinoma, Hepatocellular",32606962
NEAT1,Squamous Cell Carcinoma of Head and Neck,33831864
MANCR,Stomach Neoplasms,31853323
NEAT1,Prostatic Neoplasms,31481527
MT1JP,"Carcinoma, Hepatocellular",32633354
MAP3K1-2,Stomach Neoplasms,30122954
MAP3K20-AS1,Colorectal Neoplasms,30535460
MT1JP,Breast Neoplasms,32581560
MIAT,Esophageal Squamous Cell Carcinoma,31943174
NEAT1,Retinoblastoma,30479013
NEAT1,Laryngeal Neoplasms,34837887
MAPK8IP1P2,Thyroid Neoplasms,33489905
MAPKAPK5_AS1,"Carcinoma, Hepatocellular",35264707
MIR503HG,Pre-Eclampsia,31467616
MAPKAPK5-AS1,Thyroid Neoplasms,33272009
NEAT1,"Rhinitis, Allergic",34672863
NEAT1,Retinoblastoma,31038819
NEAT1,Diabetic Nephropathies,33914383
MAPKAPK5-AS1,"Carcinoma, Hepatocellular",35468721
MAPKAPK5-AS1,"Carcinoma, Hepatocellular",36567178
MAPKAPK5-AS1,"Carcinoma, Hepatocellular",33596983
MTA2TR,Pancreatic Neoplasms,31410216
NEAT1,Inflammatory Bowel Diseases,34268386
MAPKAPK5-AS1,Colorectal Neoplasms,30343528
NEAT1,Liver Neoplasms,34769497
NEAT1,tongue squamous cell carcinoma,33043343
MIAT,Osteosarcoma,30629798
NEAT1,Retinoblastoma,33281873
NEAT1,Retinoblastoma,34285579
NEAT1,Retinoblastoma,33732340
MIAT,Colorectal Neoplasms,33085926
NEAT1,Melanoma,31173352
NEAT1,Melanoma,33202380
NEAT1,Endometrial Neoplasms,31747378
NEAT1,Endometrial Neoplasms,32882142
MIAT,Osteoarthritis,35286539
MIAT,"Carcinoma, Hepatocellular",31503007
MIAT,"Carcinoma, Hepatocellular",35429078
MIAT,Ovarian Neoplasms,30393480
MIAT,Ovarian Neoplasms,32186927
MIAT,Osteosarcoma,30655889
MT1JP,Breast Neoplasms,30787983
MIR210HG,Hepatoblastoma,34918962
MIR210HG,Endometrial Neoplasms,34094710
MKLN1-AS,"Carcinoma, Hepatocellular",35579449
MKLN1-AS,"Carcinoma, Hepatocellular",33000222
MSTO2P,Colorectal Neoplasms,35346226
MKLN1-AS,"Carcinoma, Hepatocellular",33878313
NEAT1,Colorectal Neoplasms,32700988
MSTO2P,Lung Neoplasms,31081092
MSRB3-AS1-207,Thyroid Neoplasms,30940124
NEAT1,Colorectal Neoplasms,32065361
MKLN1-AS,"Carcinoma, Hepatocellular",35138470
NEAT1,Colorectal Neoplasms,33337350
MST1P2,Uterine Cervical Neoplasms,34034626
NEF,"Thyroid Cancer, Papillary",30867742
MNX1-AS1,Adenocarcinoma of Lung,35958481
MNX1-AS1,Non-alcoholic Fatty Liver Disease,34190396
NEF,Esophageal Squamous Cell Carcinoma,30402846
NEF,Glioma,31258706
MNX1-AS1,Gallbladder Neoplasms,35953000
MNX1-AS1,Cholangiocarcinoma,33093444
MNX1-AS1,Triple Negative Breast Neoplasms,32754442
MNX1-AS1,Squamous Cell Carcinoma of Head and Neck,33882027
MNX1-AS1,Squamous Cell Carcinoma of Head and Neck,33821684
NEAT1,Colorectal Neoplasms,30407674
MNX1,Urinary Bladder Neoplasms,31843814
NEAT1,Colorectal Neoplasms,31173354
NEAT1,Colorectal Neoplasms,32749120
NEAT1,Colorectal Neoplasms,35695254
MIR99AHG,Mycobacterium tuberculosis,35895506
NIFK-AS1,"Carcinoma, Hepatocellular",36092356
NIHCOLE,"Carcinoma, Hepatocellular",34321241
NIHCOLE,Breast Neoplasms,32571448
NIHCOLE,Stomach Neoplasms,35392234
NEAT1,"Carcinoma, Hepatocellular",30710754
NEAT1,"Carcinoma, Hepatocellular",31819522
MIR9-3HG,lung squamous cell carcinoma,35933883
MIR4435-2HG,Stomach Neoplasms,31484163
MIR4435-2HG,Stomach Neoplasms,36483041
MIR99AHG,Pulmonary Fibrosis,36138468
MIR99AHG,Endometrial Neoplasms,34193130
MIR99AHG,Adenocarcinoma of Lung,33931593
NEAT1,Colorectal Neoplasms,36262350
MSTRG.29039.1,Multiple Myeloma,34422217
NFIA-AS2,Glioma,32779154
NEAT1,Colonic Neoplasms,32913527
NEAT1,Colonic Neoplasms,32077635
NFYC-AS1,Adenocarcinoma of Lung,34926665
MIR4435‑2HG,Prostatic Neoplasms,33846784
NEAT1,"Thyroid Cancer, Papillary",35635748
NEAT1,"Carcinoma, Renal Cell",34957107
MIR99AHG,Stomach Neoplasms,32874129
NHEG1,Neuroblastoma,34889712
NEAT1,"Carcinoma, Hepatocellular",29797561
MIR99AHG,Pancreatic Neoplasms,34911544
NEF,Triple Negative Breast Neoplasms,30839051
NEF,Squamous Cell Carcinoma of Head and Neck,31186702
NKILA,cervical squamous cell carcinoma,31950510
MRPS30-DT,"Carcinoma, Non-Small-Cell Lung",32459848
NEAT1,Breast Neoplasms,31344855
MR4435-2HG,Breast Neoplasms,33777197
MRPS30-DT,"Neuroma, Acoustic",35137654
MRPS30-DT,Triple Negative Breast Neoplasms,35191803
NEAT1,Lung Neoplasms,31646570
MRPS30-DT,Breast Neoplasms,31788446
MNX1-AS1,Stomach Neoplasms,30821221
NEAT1,Stomach Neoplasms,34552925
MNX1-AS1,Stomach Neoplasms,31210302
MNX1-AS1,Stomach Neoplasms,31924214
MIR4435‑2HG,Liver Neoplasms,34859256
MNX1-AS1,Breast Neoplasms,30697072
NEF,stomach carcinoma,30664208
NEAT1,Breast Neoplasms,31485672
NEAT1,Breast Neoplasms,32833504
MRPL23-AS1,"Carcinoma, Adenoid Cystic",35175670
NEAT1,Breast Neoplasms,31322202
NEAT1,Breast Neoplasms,29323713
MRPL23-AS1,Osteosarcoma,33356805
MRPL39,Stomach Neoplasms,30452299
NEAT1,"Carcinoma, Non-Small-Cell Lung",30845377
MROCKI,"Leukemia, Myeloid, Acute",32067385
NEAT1,"Carcinoma, Non-Small-Cell Lung",33402847
NEAT1,"Carcinoma, Non-Small-Cell Lung",32432744
MROCKI,"Carcinoma, Hepatocellular",33727826
NEAT1,Esophageal Squamous Cell Carcinoma,33680941
MROCKI,"Leukemia, Myeloid, Acute",32609259
NEAT1,Stomach Neoplasms,34178135
NEAT1,Stomach Neoplasms,32494153
NEAT1,Stomach Neoplasms,33111649
NEAT1,Colorectal Neoplasms,30185232
MSC-AS1,Nasopharyngeal carcinoma,32368184
MNX1-AS1,colorectal adenocarcinoma,36226248
MSC-AS1,Glioma,33106913
MSC-AS1,"Carcinoma, Hepatocellular",32489020
MSC-AS1,"Carcinoma, Hepatocellular",33625998
MNX1-AS1,Osteosarcoma,31364121
MSC-AS1,Colorectal Neoplasms,34054957
MSC-AS1,clear cell renal cell carcinoma,31916281
MSC-AS1,Stomach Neoplasms,33390824
NEAT1,Colorectal Neoplasms,30312725
MNX1-AS1,Uterine Cervical Neoplasms,30302806
MNX1-AS1,Glioblastoma,29678219
MNX1-AS1,Adenocarcinoma of Lung,30506837
NEF,cervical squamous cell carcinoma,30910843
NEF,Cholangiocarcinoma,31015363
NEF,Small Cell Lung Carcinoma,31186707
MSC-AS1,Nasopharyngeal carcinoma,36213586
NEAT1_2,"Thyroid Cancer, Papillary",33738254
MNX1-AS1,Ovarian Neoplasms,34789303
NEAT1_1,"Arthritis, Rheumatoid",34254354
NEAT1,Stomach Neoplasms,33230443
NEAT1,Stomach Neoplasms,33244266
MNX1-AS1,"Carcinoma, Non-Small-Cell Lung",31118668
MSC-AS1,Diabetic Nephropathies,35126911
MNX1-AS1,Esophageal Squamous Cell Carcinoma,31170665
MNX1-AS1,Lung Neoplasms,30618167
MNX1-AS1,Lung Neoplasms,36214649
MNX1-AS1,Lung Neoplasms,35819746
NEAT1,Lung Neoplasms,32296457
MNX1-AS1,Colorectal Neoplasms,33782099
NEAT1,Stomach Neoplasms,33336058
MNX1-AS1,"Carcinoma, Hepatocellular",30982576
NEAT1,Stomach Neoplasms,29363783
NEAT1,Stomach Neoplasms,31290116
NEAT1,Stomach Neoplasms,31486491
MSC-AS1,Melanoma,34218464
MIR4435-2HG,Breast Neoplasms,36105009
NKILA,Diabetic Cardiomyopathies,31316617
MIR210HG,Pancreatic Neoplasms,34110962
MIR23AHG,Nasopharyngeal carcinoma,30380023
MIR31HG,Adenocarcinoma of Lung,35936736
MIR31HG,"Carcinoma, Non-Small-Cell Lung",30655759
MIR31HG,Uterine Cervical Neoplasms,32819595
NNT-AS1,Endometrial Neoplasms,34976175
MIR29B2CHG,Breast Neoplasms,34201896
NEAT1,Squamous Cell Carcinoma of Head and Neck,30186464
NEAT1,Hemangioma,30928097
NEAT1,Squamous Cell Carcinoma of Head and Neck,33023572
MIR22HG,Stomach Neoplasms,30670679
NNT-AS1,Urinary Bladder Neoplasms,31782983
MIR22HG,"Carcinoma, Hepatocellular",30680848
MIR22HG,Osteosarcoma,34373436
MIR22HG,Glioma,33552275
NEAT1,Ovarian Neoplasms,32945505
NNT-AS1,Cholangiocarcinoma,31632521
MIR31HG,Stomach Neoplasms,30575909
MIR31HG,Colorectal Neoplasms,34485123
NNT-AS1,Cholangiocarcinoma,31616187
MIR31HG,Colorectal Neoplasms,35733512
MIR31HG,"Carcinoma, Hepatocellular",33654226
MIR31HG,Urinary Bladder Neoplasms,33334367
NEAT1,"Carcinoma, Hepatocellular",36185217
MIR31HG,Thyroid Neoplasms,35443670
NEAT1,Ovarian Neoplasms,32945443
NNT-AS1,Osteosarcoma,30489194
MIR31HG,pancreatic ductal adenocarcinoma,35743003
NEAT1,Ovarian Neoplasms,34416900
MIR31HG,Nasopharyngeal carcinoma,36347827
MIR31HG,Glioblastoma,33940081
NEAT1,Ovarian Neoplasms,33545926
NEAT1,Urinary Bladder Neoplasms,31734579
MIR22HG,Cholangiocarcinoma,30856284
MIR210HG,Uterine Cervical Neoplasms,32087604
MIR210HG,Breast Neoplasms,35346372
NEAT1,Parkinson Disease,33522352
NEAT1,Parkinson Disease,35587608
NEAT1,"Leukemia, Myeloid, Acute",30246348
NEAT1,"Leukemia, Myeloid, Acute",32280304
MIR210HG,"Carcinoma, Non-Small-Cell Lung",31190878
MIR210HG,"Carcinoma, Hepatocellular",30841443
MIR22HG,Prostatic Neoplasms,35611601
MIR210HG,Uterine Cervical Neoplasms,35812055
MIR210HG,Glioma,36197580
NEAT1,"Leukemia, Myeloid, Acute",34609794
NEAT1,pancreatic ductal adenocarcinoma,30362505
NOC2L-4.1,Uterine Cervical Neoplasms,31099044
NNT‑AS1,Colorectal Neoplasms,34132374
NNT-AS1,Stomach Neoplasms,30006956
NEAT1,Osteosarcoma,31044561
NEAT1,Osteosarcoma,30485482
MIR22HG,Colorectal Neoplasms,33493419
NEAT1,Osteosarcoma,30203547
MIR22HG,Adenocarcinoma Of Esophagus,31291201
NNT-AS1,Lung Neoplasms,29857296
NNT-AS1,"Carcinoma, Non-Small-Cell Lung",31923353
MIR22HG,Esophageal Squamous Cell Carcinoma,31298336
MIR4435‑2HG,Squamous Cell Carcinoma of Head and Neck,33846802
NEAT1,Osteosarcoma,33546665
NNT-AS1,Stomach Neoplasms,32468065
NNT-AS1,Stomach Neoplasms,30324628
NEAT1,Neoplasms,34153644
MIR4435-2HG,Colorectal Neoplasms,32154166
MT1JP,Triple Negative Breast Neoplasms,35703312
MT1JP,Osteosarcoma,32196384
MT1JP,"Carcinoma, Hepatocellular",34188706
MIR503HG,Stomach Neoplasms,34381729
MIR4435-2HG,Lung Neoplasms,29872866
MIR4435-2HG,Colorectal Neoplasms,32141545
NKILA,"Carcinoma, Hepatocellular",32015685
MIR503HG,"Carcinoma, Non-Small-Cell Lung",31858550
MIR503HG,"Carcinoma, Non-Small-Cell Lung",32184667
NKILA,Breast Neoplasms,34125329
MIR503HG,"Carcinoma, Non-Small-Cell Lung",31983569
MT1JP,Cholangiocarcinoma,33557774
NKILA,Squamous Cell Carcinoma of Head and Neck,33143574
NEAT1,"Carcinoma, Hepatocellular",31802908
NEAT1,"Carcinoma, Hepatocellular",30346062
NKILA,Liver Neoplasms,34512751
NKILA,Osteosarcoma,31173281
NKILA,Retinoblastoma,30995132
NKILA,Rectal Neoplasms,30171719
MIR5HG,Squamous Cell Carcinoma of Head and Neck,31114240
NKILA,Cholangiocarcinoma,35274813
NKILA,Nasopharyngeal carcinoma,31430288
NKILA,Uterine Cervical Neoplasms,32765657
NKILA,Breast Neoplasms,31862380
MIR4435-2HG,Colorectal Neoplasms,35730423
NKX2-1-AS1,Stomach Neoplasms,33512745
MIR4435-2HG,"Carcinoma, Renal Cell",33460239
MIR4435-2HG,Ovarian Neoplasms,32377170
MIR4435-2HG,Urinary Bladder Neoplasms,35993042
MIR4435-2HG,Uterine Cervical Neoplasms,33061572
MIR4435-2HG,Glioblastoma,32319715
NNT-AS1,lung squamous cell carcinoma,32514270
NNT-AS1,"Carcinoma, Renal Cell",34643163
MIR4435-2HG,"Carcinoma, Renal Cell",32538823
NKX3-1,Glioma,34350121
MIR4435-2HG,prostate carcinoma,31516603
MIR4435-2HG,stomach carcinoma,34532282
NNT-AS1,Prostatic Neoplasms,32982585
NNT-AS1,Cholangiocarcinoma,32019904
MIR4435-2HG,"Carcinoma, Non-Small-Cell Lung",31875359
MIR4435-2HG,Glioma,34714963
NEAT1,"Carcinoma, Hepatocellular",35357550
MIR4435-2HG,"Carcinoma, Hepatocellular",36169092
NLIPMT,Breast Neoplasms,30417392
MIR4435-2HG,Colorectal Neoplasms,35862232
MIR4435-2HG,Colonic Neoplasms,36191994
MIR503HG,"Carcinoma, Non-Small-Cell Lung",35707534
MIR503HG,Esophageal Squamous Cell Carcinoma,36380664
MIR4435-2HG,"Carcinoma, Hepatocellular",30915744
NLIPMT,Esophageal Neoplasms,33324105
NLIPMT,"Thyroid Cancer, Papillary",33116886
MIR4435-2HG,"Carcinoma, Hepatocellular",30988676
MIR503HG,Colorectal Neoplasms,31278965
NEAT1,"Carcinoma, Hepatocellular",32945386
NEAT1,"Carcinoma, Hepatocellular",32774741
NEAT1,"Carcinoma, Hepatocellular",32373951
NLIPMT,Colorectal Neoplasms,32765103
NEAT1,"Carcinoma, Hepatocellular",33398379
MBNL1-AS1,Colonic Neoplasms,31255531
MBNL1-AS1,"Carcinoma, Non-Small-Cell Lung",31113460
NCK1-DT,Atherosclerosis,34986861
NR2F1-AS1,Thyroid Neoplasms,31304680
NCK1-DT,Uterine Cervical Neoplasms,31410182
NR2F1-AS1,Uterine Cervical Neoplasms,36087939
NCK1-DT,Glioma,32293515
NR2F1-AS1,Osteosarcoma,32945459
NCK1-DT,Nasopharyngeal carcinoma,31908525
MVIH,Chlorophyll A,32509206
MEG3,Glioma,32420340
MVIH,Glioblastoma,33438023
NCK1-DT,Squamous Cell Carcinoma of Head and Neck,35218517
NR2F1-AS1,"Carcinoma, Hepatocellular",34594378
NR2F1-AS1,"Carcinoma, Hepatocellular",33568940
NR2F1-AS1,Colorectal Neoplasms,32407174
NR2F1-AS1,Esophageal Squamous Cell Carcinoma,31530388
NR2F1-AS1,"Carcinoma, Non-Small-Cell Lung",34993348
NCK1-DT,Squamous Cell Carcinoma of Head and Neck,33194849
NCK1-DT,Urinary Bladder Neoplasms,32184669
NCK1-DT,Stomach Neoplasms,33116577
NCK1-DT,Stomach Neoplasms,33974352
NCK1-DT,"Carcinoma, Non-Small-Cell Lung",33194081
NCK1-DT,"Carcinoma, Non-Small-Cell Lung",32858372
MIAT,Sepsis-Induced Myocardial Depression,35636204
NR2F1-AS1,Endometrial Neoplasms,31109400
NR2F1-AS1,Melanoma,33822440
MEG3,Breast Neoplasms,35229028
NCK1-DT,"Carcinoma, Non-Small-Cell Lung",33629305
MEG3,Breast Neoplasms,30389444
MTORT1,Breast Neoplasms,34141617
NCK1-DT,Esophageal Squamous Cell Carcinoma,35311444
NCK1-DT,"Carcinoma, Hepatocellular",35306563
NCK1-DT,Melanoma,34247598
MEG3,Breast Neoplasms,31788068
NR2F2-AS1,Pancreatic Neoplasms,31566058
MGC27382,"Carcinoma, Non-Small-Cell Lung",34224057
MYCNOS,"Carcinoma, Hepatocellular",31776854
NR2F2-AS1,Nasopharyngeal carcinoma,31966043
MEG3,Stomach Neoplasms,29710493
NR2F2-AS1,Uterine Cervical Neoplasms,32469064
MYCNUT,Breast Neoplasms,31102367
NR2F2-AS1,Osteosarcoma,36269529
NBR2,Colorectal Neoplasms,31571148
NR2F2-AS1,Squamous Cell Carcinoma of Head and Neck,34896865
MEG3,Stomach Neoplasms,31584879
NR2F2-AS1,Colorectal Neoplasms,31432342
NR2F2-AS1,"Carcinoma, Non-Small-Cell Lung",34765296
NR2F2-AS1,"Carcinoma, Non-Small-Cell Lung",30592135
NR2F1-AS1,Stomach Neoplasms,34738863
NCK1-DT,lung squamous cell carcinoma,33629937
MEG3,Breast Neoplasms,30556250
MVIH,"Leukemia, Myeloid, Acute",35117009
NR2F1-AS1,"Carcinoma, Non-Small-Cell Lung",32784268
MHRT,Stomach Neoplasms,31273599
NCAPG2,Lung Neoplasms,35664767
MHRT,Heart Failure,31853247
NR2F1-AS1,Breast Neoplasms,35083026
NR2F1-AS1,Stomach Neoplasms,35082283
NR2F1-AS1,Stomach Neoplasms,34335755
NR2F1-AS1,Stomach Neoplasms,34746118
MYCNOS,Glioblastoma,33871770
NR2F1-AS1,cervical squamous cell carcinoma,31994002
NR2F1-AS1,Breast Cancer Lung Metastasis,34475402
NR-104098,"Leukemia, Myeloid, Acute",32296698
MEG3,Osteosarcoma,30624782
MEG3,Squamous Cell Carcinoma of Head and Neck,32277605
MEG3,colorectal adenocarcinoma,30556866
NPBWR2-1,Ovarian Neoplasms,32565993
